date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:55	2341/2341	---M--	200	added ('OK')	text/xml	date:Sat,%2018%20Dec%202021%2006:01:53%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fservices%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embed5c87	(from http://localhost/profile/services/)
11:31:55	7783/7783	---M--	200	added ('OK')	text/css	etag:%221e67-5d352f69696a0%22	http://localhost/profile/wp-content/uploads/elementor/css/post-14.css?ver=1639728161	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/elementor/css/post-148c85.css	(from http://localhost/profile/portfolio/)
11:31:56	625383/625383	---M--	200	added ('OK')	image/jpeg	etag:%2298ae7-5d351647ec621%22	http://localhost/profile/wp-content/uploads/2021/12/IMG20210831155039-1-scaled.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/12/IMG20210831155039-1-scaled.jpg	(from http://localhost/profile/wp-content/uploads/elementor/css/post-6.css?ver=1639734357)
11:31:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Dec%202021%2006:01:57%20GMT	http://localhost/profile/?p=14	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/index0b69.html	(from http://localhost/profile/portfolio/)
11:31:58	2258/2258	---M--	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:01:56%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fportfolio%2F	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embedc2ac.json	(from http://localhost/profile/portfolio/)
11:31:58	22445/22445	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:01:55%20GMT	http://localhost/profile/wp-json/wp/v2/pages/14	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/wp/v2/pages/14.json	(from http://localhost/profile/portfolio/)
11:31:59	2346/2346	---M--	200	added ('OK')	text/xml	date:Sat,%2018%20Dec%202021%2006:01:58%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fportfolio%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embed2efd	(from http://localhost/profile/portfolio/)
11:32:02	79920/79920	---M--	200	added ('OK')	image/jpeg	etag:%2213830-5d342df3366af%22	http://localhost/profile/wp-content/uploads/2021/05/bg-03-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/bg-03-free-img.jpg	(from http://localhost/profile/services/)
11:32:06	42000/42000	---M--	200	added ('OK')	image/jpeg	etag:%22a410-5d342df433844%22	http://localhost/profile/wp-content/uploads/2021/05/bg-05-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/bg-05-free-img.jpg	(from http://localhost/profile/portfolio/)
11:32:06	40925/40925	---M--	200	added ('OK')	image/jpeg	etag:%229fdd-5d342df1737ea%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-07-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-07-free-img.jpg	(from http://localhost/profile/portfolio/)
11:32:06	22485/22485	---M--	200	added ('OK')	text/css	etag:%2257d5-5d335112c3203%22	http://localhost/profile/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.7.1.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min2739.css	(from http://localhost/profile/contact/)
11:32:07	4483/4483	---M--	200	added ('OK')	text/css	etag:%221183-5d365387bd058%22	http://localhost/profile/wp-content/uploads/elementor/css/post-16.css?ver=1639806576	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/elementor/css/post-169ff2.css	(from http://localhost/profile/contact/)
11:32:10	2248/2248	---M--	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:02:08%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fcontact%2F	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embed762e.json	(from http://localhost/profile/contact/)
11:32:10	15142/15142	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Dec%202021%2006:02:07%20GMT	http://localhost/profile/wp-json/wp/v2/pages/16	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/wp/v2/pages/16.json	(from http://localhost/profile/contact/)
11:32:10	74322/74322	---M--	200	added ('OK')	image/jpeg	etag:%2212252-5d342df282696%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-09-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-09-free-img.jpg	(from http://localhost/profile/portfolio/)
11:32:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Dec%202021%2006:02:10%20GMT	http://localhost/profile/?p=16	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/index0e62.html	(from http://localhost/profile/contact/)
11:32:11	73067/73067	---M--	200	added ('OK')	image/jpeg	etag:%2211d6b-5d342df1f0e7c%22	http://localhost/profile/wp-content/uploads/2021/05/portfolio-08-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/portfolio-08-free-img.jpg	(from http://localhost/profile/portfolio/)
11:32:11	2336/2336	---M--	200	added ('OK')	text/xml	date:Sat,%2018%20Dec%202021%2006:02:10%20GMT	http://localhost/profile/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fprofile%2Fcontact%2F&format=xml	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-json/oembed/1.0/embedc30f	(from http://localhost/profile/contact/)
11:32:12	1713/1713	---M--	200	added ('OK')	application/javascript	etag:%226b1-5d33511319927%22	http://localhost/profile/wp-content/plugins/wpforms-lite/assets/js/punycode.min.js?ver=1.0.0	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/wpforms-lite/assets/js/punycode.min8a54.js	(from http://localhost/profile/contact/)
11:32:12	4014/4014	---M--	200	added ('OK')	application/javascript	etag:%22fae-5d33511318972%22	http://localhost/profile/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from http://localhost/profile/contact/)
11:32:15	24430/24430	---M--	200	added ('OK')	application/javascript	etag:%225f6e-5d335113181a8%22	http://localhost/profile/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.3	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min6134.js	(from http://localhost/profile/contact/)
11:32:16	47372/47372	---M--	200	added ('OK')	image/jpeg	etag:%22b90c-5d342df3b75a5%22	http://localhost/profile/wp-content/uploads/2021/05/bg-04-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/bg-04-free-img.jpg	(from http://localhost/profile/contact/)
11:32:19	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-5d3350e3ded30%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:32:21	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d3350e3de180%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:32:23	69567/69567	---M--	200	added ('OK')	application/javascript	etag:%2210fbf-5d335113211cd%22	http://localhost/profile/wp-content/plugins/wpforms-lite/assets/js/wpforms.js?ver=1.7.1.2	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/wpforms-lite/assets/js/wpforms2739.js	(from http://localhost/profile/contact/)
11:32:23	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-5d3350e3ded30%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:32:24	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5d3350e3de565%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:32:25	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%2225a-5d33511302308%22	http://localhost/profile/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from http://localhost/profile/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.7.1.2)
11:32:25	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d3350e3de180%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:32:28	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-5d3350e3de9bd%22	http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost/profile/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:32:32	196818/196818	---M--	200	added ('OK')	image/jpeg	etag:%22300d2-5d342deacc9a3%22	http://localhost/profile/wp-content/uploads/2021/05/bg-01-free-img.jpg	C:/Users/Happy/Desktop/New%20folder/profile1/localhost/profile/wp-content/uploads/2021/05/bg-01-free-img.jpg	(from http://localhost/profile/wp-content/uploads/elementor/css/post-10.css?ver=1639807150)
